Planet Transit Midpoint Value,Planet Transit Midpoint Upper Unc,Planet Transit Midpoint Lower Unc,Planet Transit Midpoint Limit Flag,Planet Orbital Period Value,Planet Orbital Period Upper Unc,Planet Orbital Period Lower Unc,Planet Orbital Period Limit Flag,Planet Transit Duration Value,Planet Transit Duration Upper Unc,Planet Transit Duration Lower Unc,Planet Transit Duration Limit Flag,Planet Transit Depth Value,Planet Transit Depth Upper Unc,Planet Transit Depth Lower Unc,Planet Transit Depth Limit Flag,Planet Radius Value,Planet Radius Value Upper Unc,Planet Radius Value Lower Unc,Planet Radius Limit Flag,Planet Insolation Value,Planet Equilibrium Temperature Value,TESS Magnitude,TESS Magnitude Upper Unc,TESS Magnitude Lower Unc,TESS Magnitude Limit Flag,Stellar Distance,Stellar Distance Upper Unc,Stellar Distance Lower Unc,Stellar Distance Limit Flag,Stellar Effective Temperature Value,Stellar Effective Termperature Upper Unc,Stellar Effective Termperature Lower Unc,Stellar Effective Temperature Limit Flag,Stellar log(g) Value,Stellar log(g) Upper Unc,Stellar log(g) Lower Unc,Stellar log(g) Limit Flag,Stellar Radius Value,Stellar Radius Upper Unc,Stellar Radius Lower Unc,Stellar Radius Limit Flag,Label
2459414.072716,0.005351,-0.005351,0,3.7006397000000004,0.0001109,-0.0001109,0,4.167,0.535,-0.535,0,840.0,435.046,-435.046,0,4.46596,1.8425,-1.8425,0,5298.73,2376.0,10.4787,0.006,-0.006,0,106.424,0.5535,-0.5535,0,5025.0,142.2,-142.2,0,4.56,0.09,-0.09,0,0.79,0.05,-0.05,0,0
2459416.007,0.001857,-0.001857,0,4.9132953,3.72e-05,-3.72e-05,0,5.252,0.229,-0.229,0,2650.0,0.77247,-0.77247,0,10.0994,0.49744700000000003,-0.49744700000000003,0,949.344,1546.0,10.445,0.006,-0.006,0,368.922,4.876,-4.876,0,5918.0,112.3,-112.3,0,3.84,0.08,-0.08,0,2.06,0.09,-0.09,0,0
2459415.5117220003,0.000306,-0.000306,0,2.880718,4.2999999999999995e-06,-4.2999999999999995e-06,0,1.553,0.213,-0.213,0,11160.0,9.721210000000001,-9.721210000000001,0,12.346,0.750026,-0.750026,0,334.502,1191.0,10.4673,0.006,-0.006,0,173.117,1.294,-1.294,0,5541.0,139.8,-139.8,0,4.36,0.08,-0.08,0,1.09,0.06,-0.06,0,0
2459420.812052,0.002186,-0.002186,0,7.7913418000000005,0.001145,-0.001145,0,0.8988132,0.17456129999999997,-0.17456129999999997,0,3403.6172719000006,500.70648,-500.70648,0,6.1688812,0.8723724,-0.8723724,0,112.1675685,830.0162136,11.8933,0.006999999999999999,-0.006999999999999999,0,268.041,1.8355,-1.8355,0,5461.54,121.201,-121.201,0,4.5098199999999995,0.0828782,-0.0828782,0,0.8974030000000001,0.047799,-0.047799,0,1
2459176.31925,0.000212,-0.000212,0,5.529274299999999,9.070000000000001e-05,-9.070000000000001e-05,0,2.542935,0.016636900000000003,-0.016636900000000003,0,17914.457667299997,137.96593000000001,-137.96593000000001,0,23.545851199999998,1.9288946,-1.9288946,0,549.2969498,1234.7287098,8.8695,0.006,-0.006,0,126.177,0.447,-0.447,0,6350.0,95.4,-95.4,0,4.34,0.3,-0.3,0,1.26396,0.055889499999999995,-0.055889499999999995,0,0
2459444.279978,5.3e-05,-5.3e-05,0,2.2185706,6.6e-06,-6.6e-06,0,1.507,0.002,-0.002,0,26650.0,0.016734400000000003,-0.016734400000000003,0,13.5327,0.9689059999999999,-0.9689059999999999,0,155.633,983.0,6.8481,0.006,-0.006,0,19.7638,0.01275,-0.01275,0,5023.0,142.5,-142.5,0,4.58,0.1,-0.1,0,0.78,0.06,-0.06,0,1
2459423.303525,0.0017170000000000002,-0.0017170000000000002,0,7.8116811,0.0013309,-0.0013309,0,6.415153299999999,0.1440833,-0.1440833,0,8322.6279393,226.3392,-226.3392,0,22.4347255,0.9149314000000001,-0.9149314000000001,0,2656.5073225,1831.0386176,11.7018,0.044000000000000004,-0.044000000000000004,0,782.732,13.4895,-13.4895,0,8451.0,462.885,-462.885,0,4.00707,0.07819780000000001,-0.07819780000000001,0,2.3801799,0.0812061,-0.0812061,0,0
2459422.546508,0.001323,-0.001323,0,2.7582361,0.0002628,-0.0002628,0,3.0938406,0.1318697,-0.1318697,0,4545.2854193,148.73235,-148.73235,0,7.943891000000001,0.6433814999999999,-0.6433814999999999,0,891.0394461000001,1393.4583175,11.4682,0.006,-0.006,0,296.293,1.9225,-1.9225,0,5774.0,174.227,-174.227,0,4.32015,0.08036,-0.08036,0,1.1652799999999999,0.0589548,-0.0589548,0,0
2459420.757858,0.002411,-0.002411,0,1.1588048,0.00018969999999999998,-0.00018969999999999998,0,1.1466152,0.5537225,-0.5537225,0,3243.3726023000004,373.0393,-373.0393,0,2.4490767000000004,2.1008607999999995,-2.1008607999999995,0,88.19540479999999,781.5940401,12.9374,0.008,-0.008,0,80.6532,0.2566,-0.2566,0,3449.0,157.0,-157.0,0,4.80176,0.0049529,-0.0049529,0,0.427389,0.012702,-0.012702,0,0
2459421.1395099997,0.0026829999999999996,-0.0026829999999999996,0,3.8498289,0.0007221,-0.0007221,0,2.3605511000000003,0.3360121,-0.3360121,0,1561.7431327,137.55031,-137.55031,0,16.204872299999998,3.7344925000000004,-3.7344925000000004,0,6688.7569009,2306.5140401999997,11.0418,0.009000000000000001,-0.009000000000000001,0,788.238,17.0705,-17.0705,0,5843.47,135.15,-135.15,0,3.27448,0.08541460000000001,-0.08541460000000001,0,3.9119101,0.21900799999999998,-0.21900799999999998,0,1
2459420.5637189997,0.0005200000000000001,-0.0005200000000000001,0,0.9262771000000001,3.2200000000000003e-05,-3.2200000000000003e-05,0,0.9494431999999999,0.13800489999999999,-0.13800489999999999,0,1029.6894482,36.950314,-36.950314,0,1.409025,0.4739111,-0.4739111,0,136.03687119999998,871.0315945,8.72762,0.006999999999999999,-0.006999999999999999,0,12.0445,0.00435,-0.00435,0,3573.0,157.0,-157.0,0,4.80376,0.0046717,-0.0046717,0,0.42516899999999996,0.0125082,-0.0125082,0,0
2459443.7740490003,0.000582,-0.000582,0,2.6915832,4.6e-06,-4.6e-06,0,4.115,0.175,-0.175,0,7110.0,1.24206,-1.24206,0,17.1105,0.738997,-0.738997,0,3927.77,2205.0,9.93225,0.006,-0.006,0,350.351,3.517,-3.517,0,6955.0,139.1,-139.1,0,4.04,0.09,-0.09,0,1.96,0.08,-0.08,0,1
2459422.646652,0.00108,-0.00108,0,3.9537112999999997,0.0002985,-0.0002985,0,4.146989700000001,0.09296239999999999,-0.09296239999999999,0,7077.1810449,144.6793,-144.6793,0,14.3903628,0.7845218,-0.7845218,0,1289.2244813,1528.2763255,11.4923,0.016,-0.016,0,479.145,6.128,-6.128,0,5773.0,41.3,-41.3,0,4.03,0.08,-0.08,0,1.6857898999999998,0.08022610000000001,-0.08022610000000001,0,0
2459421.488053,0.0009220000000000001,-0.0009220000000000001,0,2.7975784,0.0001908,-0.0001908,0,2.1933411,0.0608226,-0.0608226,0,19288.749077,919.2342,-919.2342,0,12.3260846,0.7562318,-0.7562318,0,412.3711894,1149.3222871,12.7678,0.006999999999999999,-0.006999999999999999,0,390.594,2.7045,-2.7045,0,5477.0,122.969,-122.969,0,4.5439300000000005,0.0834737,-0.0834737,0,0.867368,0.044814099999999996,-0.044814099999999996,0,1
2459175.5896099997,0.000863,-0.000863,0,2.1751728999999997,1.9e-06,-1.9e-06,0,4.7918806,0.0435919,-0.0435919,0,7780.643519600001,68.89435,-68.89435,0,18.787401899999995,0.9476701999999999,-0.9476701999999999,0,4812.6238237,2124.2969654,11.8282,0.006999999999999999,-0.006999999999999999,0,754.258,16.7375,-16.7375,0,6291.0,130.1,-130.1,0,3.9,0.09,-0.09,0,2.0625999,0.10253499999999999,-0.10253499999999999,0,1
2459439.2464650003,0.0026829999999999996,-0.0026829999999999996,0,5.0066638,2.3899999999999998e-05,-2.3899999999999998e-05,0,1.556,0.399,-0.399,0,630.0,3.70915,-3.70915,0,2.1208,0.25472399999999995,-0.25472399999999995,0,34.325,674.0,10.4382,0.006,-0.006,0,46.4488,0.051,-0.051,0,4006.0,123.3,-123.3,0,4.68,0.12,-0.12,0,0.6,0.06,-0.06,0,0
2459438.156157,0.001267,-0.001267,0,4.433206200000001,9.3e-06,-9.3e-06,0,3.952,0.398,-0.398,0,9350.0,2.76687,-2.76687,0,12.4995,0.677485,-0.677485,0,713.497,1439.0,9.63105,0.006,-0.006,0,143.184,0.895,-0.895,0,5667.0,137.9,-137.9,0,4.24,0.08,-0.08,0,1.26,0.06,-0.06,0,0
2459444.567326,0.002232,-0.002232,0,5.1830078,4e-05,-4e-05,0,2.673,0.543,-0.543,0,640.0,1.51741,-1.51741,0,3.6149,0.246758,-0.246758,0,370.736,1222.0,9.00568,0.006,-0.006,0,132.214,0.4945,-0.4945,0,6156.0,132.372,-132.372,0,4.2519599999999995,0.08640410000000001,-0.08640410000000001,0,1.34,0.06,-0.06,0,0
2459446.285282,0.003658,-0.003658,0,2.5693728,2.54e-05,-2.54e-05,0,2.471,0.305,-0.305,0,290.0,0.670733,-0.670733,0,2.18392,0.157374,-0.157374,0,1001.28,1567.0,9.00568,0.006,-0.006,0,132.214,0.4945,-0.4945,0,6156.0,132.372,-132.372,0,4.2519599999999995,0.08640410000000001,-0.08640410000000001,0,1.34,0.06,-0.06,0,0
2459440.841581,0.00106,-0.00106,0,3.600219,1.21e-05,-1.21e-05,0,3.551,0.303,-0.303,0,8150.0,215.041,-215.041,0,18.7369,2.90802,-2.90802,0,4909.79,2332.0,10.3544,0.01,-0.01,0,395.542,4.1925,-4.1925,0,7172.0,136.4,-136.4,0,4.16,0.09,-0.09,0,1.75,0.07,-0.07,0,0
2459441.270166,0.005168,-0.005168,0,5.3073459000000005,0.0001065,-0.0001065,0,3.714,0.702,-0.702,0,200.0,0.568889,-0.568889,0,2.05347,0.145249,-0.145249,0,494.046,1313.0,7.948,0.006,-0.006,0,79.4746,0.2669,-0.2669,0,5821.4,107.6,-107.6,0,4.16,0.07,-0.07,0,1.42,0.06,-0.06,0,0
2459445.431087,0.0035960000000000002,-0.0035960000000000002,0,3.4902176,3.3100000000000005e-05,-3.3100000000000005e-05,0,2.457,0.325,-0.325,0,330.0,0.830308,-0.830308,0,1.97385,0.140512,-0.140512,0,529.139,1336.0,10.1293,0.006,-0.006,0,175.743,0.667,-0.667,0,6111.0,124.9,-124.9,0,4.43,0.08,-0.08,0,1.09,0.05,-0.05,0,0
2459444.4711869997,0.003722,-0.003722,0,1.7776456999999999,1.8e-05,-1.8e-05,0,3.079,0.411,-0.411,0,610.0,1.31184,-1.31184,0,7.62247,0.517446,-0.517446,0,5041.23,2347.0,10.351,0.013999999999999999,-0.013999999999999999,0,604.164,11.793,-11.793,0,6802.0,154.0,-154.0,0,3.63,0.1,-0.1,0,3.08,0.14,-0.14,0,0
2459446.504708,0.0031550000000000003,-0.0031550000000000003,0,2.0355691000000005,5.610000000000001e-05,-5.610000000000001e-05,0,2.501,0.347,-0.347,0,170.0,0.466753,-0.466753,0,3.93574,0.252454,-0.252454,0,5707.45,2421.0,8.46837,0.006,-0.006,0,334.551,3.311,-3.311,0,8279.0,139.5,-139.5,0,3.81,0.08,-0.08,0,2.94,0.09,-0.09,0,0
2458523.918857,0.004158,-0.004158,0,236.8994006,0.001893,-0.001893,0,7.1450195999999995,0.5157298,-0.5157298,0,691.3914728,70.52027,-70.52027,0,2.0928405,0.660804,-0.660804,0,0.8364816999999999,243.9123864,9.0803,0.006,-0.006,0,62.505,0.14425,-0.14425,0,5334.0,184.0,-184.0,0,4.6001,0.270484,-0.270484,0,0.796254,0.0433718,-0.0433718,0,0
2459065.2370599997,0.0024519999999999998,-0.0024519999999999998,0,82.93830729999999,0.0032656,-0.0032656,0,7.8080662,0.2026094,-0.2026094,0,13256.0672674,286.52496,-286.52496,0,11.4973523,0.707687,-0.707687,0,1.9603542,301.788985,12.5542,0.006,-0.006,0,342.605,1.707,-1.707,0,5271.0,130.4,-130.4,0,4.43,0.08,-0.08,0,0.9609190000000001,0.054834100000000004,-0.054834100000000004,0,0
2459038.4624759997,0.002071,-0.002071,0,2.4260797999999997,3.8299999999999996e-05,-3.8299999999999996e-05,0,2.1290357999999996,0.6587928000000001,-0.6587928000000001,0,837.5562876,87.16516999999999,-87.16516999999999,0,2.7763307999999998,3.6515253,-3.6515253,0,548.0766784,1234.0423957,12.5542,0.006,-0.006,0,342.605,1.707,-1.707,0,5271.0,130.4,-130.4,0,4.43,0.08,-0.08,0,0.9609190000000001,0.054834100000000004,-0.054834100000000004,0,0
2459068.2550709997,0.001011,-0.001011,0,19.473547699999997,0.0001357,-0.0001357,0,7.470694900000001,0.0502541,-0.0502541,0,6980.781813799999,178.46628,-178.46628,0,17.4286725,0.7489704,-0.7489704,0,289.5447788,1052.0798045,10.4223,0.006,-0.006,0,421.749,5.5485,-5.5485,0,7182.7,117.2,-117.2,0,4.24,0.11,-0.11,0,1.9674798999999998,0.0799372,-0.0799372,0,0
2458413.851025,0.001984,-0.001984,0,104.6159406,0.0006777,-0.0006777,0,9.3915871,0.1074856,-0.1074856,0,6371.394815899999,142.77618,-142.77618,0,16.1985335,0.7952008,-0.7952008,0,9.356856800000001,446.06920880000007,10.2301,0.006,-0.006,0,178.26,1.0135,-1.0135,0,6115.26,120.386,-120.386,0,3.90726,0.081305,-0.081305,0,1.97585,0.0913716,-0.0913716,0,0
2458438.012099,0.000495,-0.000495,0,3.4672779,9.1e-06,-9.1e-06,0,0.4055928,0.23701,-0.23701,0,3657.0603553,419.9717,-419.9717,0,2.1135466,1.3841863,-1.3841863,0,13.9606166,492.9988422,11.8371,0.006999999999999999,-0.006999999999999999,0,33.4412,0.04995,-0.04995,0,3383.0,157.0,-157.0,0,4.8913199999999994,0.0020417,-0.0020417,0,0.33256399999999997,0.009928600000000001,-0.009928600000000001,0,0
2458416.634939,0.001276,-0.001276,0,16.364873,4.92e-05,-4.92e-05,0,4.0478302,0.2024091,-0.2024091,0,2075.0944118,132.4925,-132.4925,0,3.9248322,0.5098805000000001,-0.5098805000000001,0,38.2371999,634.2219521000001,10.2666,0.006,-0.006,0,123.739,0.385,-0.385,0,5481.0,127.6,-127.6,0,4.56,0.08,-0.08,0,0.856226,0.0441055,-0.0441055,0,1
2458410.999327,0.0012460000000000001,-0.0012460000000000001,0,1.8586624,1.3500000000000001e-05,-1.3500000000000001e-05,0,2.0525797,0.4242486,-0.4242486,0,497.66834969999996,53.357212,-53.357212,0,1.9323656999999999,1.8722088,-1.8722088,0,695.1879631,1309.6200353,10.2666,0.006,-0.006,0,123.739,0.385,-0.385,0,5481.0,127.6,-127.6,0,4.56,0.08,-0.08,0,0.856226,0.0441055,-0.0441055,0,1
2458411.8062529997,0.002032,-0.002032,0,9.191079199999999,9.690000000000001e-05,-9.690000000000001e-05,0,3.055677,0.3880825,-0.3880825,0,940.8500219,113.35239399999999,-113.35239399999999,0,2.7251006,0.8795062,-0.8795062,0,82.5177911,768.6995876,10.2666,0.006,-0.006,0,123.739,0.385,-0.385,0,5481.0,127.6,-127.6,0,4.56,0.08,-0.08,0,0.856226,0.0441055,-0.0441055,0,1
2459039.7636619997,0.007844,-0.007844,0,194.2420748,0.0110376,-0.0110376,0,9.283287699999999,1.0725,-1.0725,0,817.567573,75.25912,-75.25912,0,4.490588099999999,1.1487128,-1.1487128,0,12.3018294,477.6526318,10.3607,0.006,-0.006,0,373.289,2.741,-2.741,0,7923.0,147.92,-147.92,0,4.35405,0.078026,-0.078026,0,1.5184,0.042602999999999995,-0.042602999999999995,0,0
2459449.125673,0.003839,-0.003839,0,20.8975902,0.0027529,-0.0027529,0,4.6548347,0.649782,-0.649782,0,966.7034712999999,103.29217,-103.29217,0,3.137644,1.4066352,-1.4066352,0,107.68583600000001,821.5980419,9.81932,0.006,-0.006,0,121.832,0.7085,-0.7085,0,5708.0,140.54,-140.54,0,4.44413,0.0791339,-0.0791339,0,1.0014499,0.0503166,-0.0503166,0,0
2459451.453,0.009382999999999999,-0.009382999999999999,0,19.5675733,7.859999999999999e-05,-7.859999999999999e-05,0,4.7564183,0.7958044,-0.7958044,0,1496.5009352,164.90671,-164.90671,0,2.8833002999999997,1.8927843999999998,-1.8927843999999998,0,10.9840216,464.3121994,11.2723,0.006,-0.006,0,99.9293,0.3594,-0.3594,0,4246.8,108.6,-108.6,0,4.5,0.1,-0.1,0,0.758892,0.0609448,-0.0609448,0,1
2459488.218864,0.0036710000000000002,-0.0036710000000000002,0,9.7607632,0.0021508000000000005,-0.0021508000000000005,0,1.967,0.424,-0.424,0,790.0,2.98468,-2.98468,0,2.22799,0.187881,-0.187881,0,30.3621,653.0,9.96064,0.006,-0.006,0,102.609,0.4615,-0.4615,0,5558.0,120.728,-120.728,0,4.62634,0.07686799999999999,-0.07686799999999999,0,0.8,0.04,-0.04,0,0
2459451.624078,0.000633,-0.000633,0,15.264650699999999,0.0008875,-0.0008875,0,2.6900998,0.05318780000000001,-0.05318780000000001,0,16306.530678100002,280.36536,-280.36536,0,12.3284796,0.6905159000000001,-0.6905159000000001,0,42.3053769,650.4570747,11.302,0.006,-0.006,0,193.499,1.7115,-1.7115,0,5420.82,118.023,-118.023,0,4.52994,0.08379450000000001,-0.08379450000000001,0,0.874078,0.047329199999999995,-0.047329199999999995,0,0
2459450.0106639997,0.00028700000000000004,-0.00028700000000000004,0,3.7226557000000002,9.03e-05,-9.03e-05,0,2.5949935,0.0300548,-0.0300548,0,19894.8106659,145.75131000000002,-145.75131000000002,0,11.451287800000001,0.9745253,-0.9745253,0,184.97524099999998,940.5852197,10.9332,0.006,-0.006,0,124.73,2.078,-2.078,0,4926.0,136.738,-136.738,0,4.51771,0.104576,-0.104576,0,0.8206399999999999,0.0690754,-0.0690754,0,1
2459448.316003,0.001551,-0.001551,0,1.2089121999999999,0.0001311,-0.0001311,0,1.1993544,0.15835539999999998,-0.15835539999999998,0,672.1517213,51.843765000000005,-51.843765000000005,0,1.6218708999999998,1.391869,-1.391869,0,299.2465191,1060.7841607,9.0684,0.006,-0.006,0,29.661,0.0542,-0.0542,0,4199.0,127.194,-127.194,0,4.65321,0.11114600000000001,-0.11114600000000001,0,0.634163,0.060482400000000006,-0.060482400000000006,0,1
2459449.184766,0.000563,-0.000563,0,3.4086163999999997,0.00014450000000000002,-0.00014450000000000002,0,3.3186145,0.0467723,-0.0467723,0,15116.255321899998,152.9546,-152.9546,0,14.1821524,0.7733129,-0.7733129,0,724.6459352999999,1323.2783731,11.6238,0.008,-0.008,0,348.494,5.5665,-5.5665,0,6134.0,146.8,-146.8,0,4.41,0.09,-0.09,0,1.11382,0.05960309999999999,-0.05960309999999999,0,1
2459174.695544,0.000647,-0.000647,0,4.763395200000001,3.4e-06,-3.4e-06,0,3.0078272,0.044342400000000004,-0.044342400000000004,0,13160.629831,128.63376,-128.63376,0,10.219683300000002,0.5924972,-0.5924972,0,183.2394519,938.3708227,11.9012,0.006,-0.006,0,246.384,1.7305,-1.7305,0,5258.0,123.0,-123.0,0,4.51,0.08,-0.08,0,0.87551,0.049196,-0.049196,0,1
2459450.36695,0.000697,-0.000697,0,3.0718593,0.0001579,-0.0001579,0,1.6015523,0.052089800000000006,-0.052089800000000006,0,14674.781736300001,506.92953,-506.92953,0,13.321898999999998,2.9762793,-2.9762793,0,279.7564788,1043.0732017,11.4825,0.006,-0.006,0,176.818,2.396,-2.396,0,5082.0,130.016,-130.016,0,4.5108,0.0861456,-0.0861456,0,0.8483940000000001,0.055201,-0.055201,0,1
2459447.841312,0.000424,-0.000424,0,0.3643225,1.56e-05,-1.56e-05,0,0.21206839999999996,0.17750020000000002,-0.17750020000000002,0,38216.789541800004,6318.155,-6318.155,0,6.9527391000000005,3.9343698,-3.9343698,0,329.3048956,1086.4738962000001,15.6615,0.009000000000000001,-0.009000000000000001,0,233.735,6.5175,-6.5175,0,3473.0,158.0,-158.0,0,4.87657,0.0046057,-0.0046057,0,0.347331,0.013819299999999998,-0.013819299999999998,0,0
2459449.2597189997,0.000479,-0.000479,0,2.7186624,0.000102,-0.000102,0,2.4167891,0.03642430000000001,-0.03642430000000001,0,12462.504115200001,163.84152,-163.84152,0,12.2668844,0.6544354,-0.6544354,0,931.5415727,1409.0302272,11.021,0.006999999999999999,-0.006999999999999999,0,275.994,3.3055,-3.3055,0,6427.0,155.74,-155.74,0,4.52834,0.0966261,-0.0966261,0,1.0276299999999998,0.053756200000000004,-0.053756200000000004,0,1
2459498.072291,0.002643,-0.002643,0,0.9260124,8.39e-05,-8.39e-05,0,0.996,0.211,-0.211,0,200.0,0.791221,-0.791221,0,1.7083,0.133172,-0.133172,0,1020.68,1919.2225098000001,8.1359,0.006,-0.006,0,63.6796,0.28505,-0.28505,0,5640.0,111.0,-111.0,0,4.35,0.07,-0.07,0,1.11,0.05,-0.05,0,0
2459449.428977,0.0008060000000000001,-0.0008060000000000001,0,2.483931,0.0001356,-0.0001356,0,1.8920244,0.03919469999999999,-0.03919469999999999,0,9744.9215764,220.4992,-220.4992,0,14.393812300000002,0.7350295,-0.7350295,0,1423.562523,1566.6207918,10.931,0.006999999999999999,-0.006999999999999999,0,294.001,4.349,-4.349,0,6089.0,123.4,-123.4,0,4.28,0.08,-0.08,0,1.2755299999999998,0.0618543,-0.0618543,0,1
2459447.833749,0.001027,-0.001027,0,0.39944029999999997,3.21e-05,-3.21e-05,0,0.8295200999999999,0.2754056,-0.2754056,0,365.2761859,33.554516,-33.554516,0,1.01165,0.6835572,-0.6835572,0,571.5152451,1247.0294343,9.167639999999999,0.006999999999999999,-0.006999999999999999,0,18.1037,0.0174,-0.0174,0,3702.0,157.0,-157.0,0,4.75,0.01,-0.01,0,0.48594799999999994,0.014338,-0.014338,0,0
2459495.543564,0.0034020000000000005,-0.0034020000000000005,0,5.8789642,0.000669,-0.000669,0,2.058,0.284,-0.284,0,1280.0,1.72269,-1.72269,0,1.80477,0.08935939999999999,-0.08935939999999999,0,15.3327,551.0,10.1406,0.006999999999999999,-0.006999999999999999,0,28.384,0.0411,-0.0411,0,3611.0,157.0,-157.0,0,4.74,0.01,-0.01,0,0.49,0.01,-0.01,0,0
2458438.96587,0.0004,-0.0004,0,2.70582,8e-05,-8e-05,0,4.968,0.031,-0.031,0,7500.0,0.107904,-0.107904,0,18.4904,0.9866030000000001,-0.9866030000000001,0,3557.29,2151.0,9.538961,0.006,-0.006,0,275.664,3.0885,-3.0885,0,6441.6,145.8,-145.8,0,3.91,0.09,-0.09,0,2.1,0.11,-0.11,0,1
2459450.646795,0.000697,-0.000697,0,3.6528479,0.0002154,-0.0002154,0,2.8677425,0.057961,-0.057961,0,18473.976934000002,281.78647,-281.78647,0,12.556334300000001,0.7207453,-0.7207453,0,340.54676780000005,1095.6300627,12.2192,0.006,-0.006,0,300.384,4.241,-4.241,0,5610.0,119.488,-119.488,0,4.51915,0.078953,-0.078953,0,0.907682,0.0495377,-0.0495377,0,1
2459463.724715,0.0011,-0.0011,0,4.5334624,3e-06,-3e-06,0,3.619,0.121,-0.121,0,12760.0,0.552146,-0.552146,0,13.7214,0.73642,-0.73642,0,487.96,1309.0,12.1796,0.008,-0.008,0,453.099,9.8425,-9.8425,0,5846.0,131.9,-131.9,0,4.31,0.08,-0.08,0,1.2,0.06,-0.06,0,1
2459494.8812470003,0.0060090000000000005,-0.0060090000000000005,0,2.1747669,9.6e-06,-9.6e-06,0,1.739,0.293,-0.293,0,560.0,0.9256989999999999,-0.9256989999999999,0,1.8084799999999999,0.158469,-0.158469,0,315.279,1173.0,11.375,0.006,-0.006,0,115.461,0.7055,-0.7055,0,4542.0,122.4,-122.4,0,4.58,0.1,-0.1,0,0.71,0.05,-0.05,0,1
2459470.846025,0.00288,-0.00288,0,2.849282,3.3e-06,-3.3e-06,0,1.907,0.07,-0.07,0,4010.0,0.9979549999999999,-0.9979549999999999,0,4.75272,0.44965,-0.44965,0,115.305,912.0,12.3071,0.006,-0.006,0,159.522,0.7275,-0.7275,0,4279.0,130.7,-130.7,0,4.53,0.11,-0.11,0,0.74,0.07,-0.07,0,1
2459469.612094,0.0012230000000000001,-0.0012230000000000001,0,4.0984754,2.1000000000000002e-06,-2.1000000000000002e-06,0,2.13,0.126,-0.126,0,17190.0,1.7380200000000001,-1.7380200000000001,0,14.1271,0.796651,-0.796651,0,129.181,939.0,12.5489,0.006,-0.006,0,333.042,2.9945,-2.9945,0,5198.0,124.8,-124.8,0,4.33,0.08,-0.08,0,1.06,0.06,-0.06,0,1
2459466.299634,0.000493,-0.000493,0,4.0460479,1e-06,-1e-06,0,4.88,0.055,-0.055,0,7490.0,0.0183155,-0.0183155,0,15.7604,0.840583,-0.840583,0,1550.63,1748.0,10.5559,0.006999999999999999,-0.006999999999999999,0,376.658,10.8895,-10.8895,0,6404.0,123.1,-123.1,0,4.03,0.09,-0.09,0,1.81,0.1,-0.1,0,1
2459464.161726,0.002539,-0.002539,0,6.6612775,0.0016581,-0.0016581,0,1.224,0.333,-0.333,0,1160.0,3.67076,-3.67076,0,3.86933,0.272556,-0.272556,0,45.7105,724.0,8.1954,0.006,-0.006,0,70.2468,0.21695,-0.21695,0,5975.0,102.5,-102.5,0,4.42,0.07,-0.07,0,1.07,0.04,-0.04,0,0
2459457.7921700003,0.002093,-0.002093,0,7.138561,1.0300000000000001e-05,-1.0300000000000001e-05,0,2.469,0.107,-0.107,0,1930.0,0.707902,-0.707902,0,3.57358,0.242747,-0.242747,0,57.1385,765.0,11.2451,0.006,-0.006,0,154.961,1.1525,-1.1525,0,5144.5,136.4,-136.4,0,4.6,0.09,-0.09,0,0.77,0.05,-0.05,0,1
2459468.7422040002,0.002364,-0.002364,0,3.4715644,5.9e-06,-5.9e-06,0,2.13,0.364,-0.364,0,1050.0,1.06639,-1.06639,0,2.65245,0.193246,-0.193246,0,304.054,1163.0,11.2451,0.006,-0.006,0,154.961,1.1525,-1.1525,0,5144.5,136.4,-136.4,0,4.6,0.09,-0.09,0,0.77,0.05,-0.05,0,1
2459470.147334,0.00114,-0.00114,0,4.1591488,1.8000000000000001e-06,-1.8000000000000001e-06,0,3.54,0.032,-0.032,0,12800.0,0.061390099999999996,-0.061390099999999996,0,12.1616,0.657021,-0.657021,0,417.295,1259.0,11.29,0.006,-0.006,0,264.78,4.802,-4.802,0,5576.0,118.2,-118.2,0,4.34,0.08,-0.08,0,1.11,0.06,-0.06,0,1
2458396.13818,0.0008619999999999999,-0.0008619999999999999,0,18.082608399999998,2.7899999999999997e-05,-2.7899999999999997e-05,0,2.3867987,0.07725560000000001,-0.07725560000000001,0,8002.7855656,250.14842000000002,-250.14842000000002,0,3.911716,1.7889186000000001,-1.7889186000000001,0,11.0589985,465.10252689999993,9.441,0.037000000000000005,-0.037000000000000005,0,78.7806,0.16345,-0.16345,0,3321.0,117.0,-117.0,0,4.95373,0.559906,-0.559906,0,0.296,0.07,-0.07,0,0
2459469.453747,0.004642,-0.004642,0,2.5048162,5.7000000000000005e-06,-5.7000000000000005e-06,0,2.086,0.091,-0.091,0,1720.0,0.6707489999999999,-0.6707489999999999,0,3.90582,0.224663,-0.224663,0,380.963,1230.0,12.9485,0.006999999999999999,-0.006999999999999999,0,427.038,7.38,-7.38,0,5328.0,120.1,-120.1,0,4.47,0.08,-0.08,0,0.92,0.05,-0.05,0,0
2459459.123417,0.000877,-0.000877,0,5.916784799999999,4.8e-06,-4.8e-06,0,1.297,0.177,-0.177,0,14090.0,18.4134,-18.4134,0,16.4899,1.27293,-1.27293,0,20.1923,590.0,12.2614,0.006999999999999999,-0.006999999999999999,0,284.21,2.739,-2.739,0,4781.0,125.2,-125.2,0,4.29,0.09,-0.09,0,1.05,0.07,-0.07,0,0
